Solved # rounds = 1 in 3.18s
Round 1
Team 1: 0, 1, 2, 3
Team 15: 19, 43, 87, 89
Team 16: 22, 29, 48, 91
Team 17: 24, 30, 75, 76
Team 18: 25, 35, 40, 50
Team 19: 26, 32, 37, 55
Team 20: 27, 42, 53, 61
Team 21: 38, 58, 79, 84
Team 22: 46, 51, 60, 88
Team 23: 52, 59, 67, 69
================================================================
Solved # rounds = 4 in 12.88s
Round 1
Team 1: 0, 1, 2, 3
Team 2: 4, 5, 6, 7
Team 3: 8, 9, 10, 11
Team 4: 12, 13, 14, 15
Team 5: 16, 17, 18, 19
Team 6: 20, 21, 22, 23
Team 7: 24, 25, 26, 27
Team 8: 28, 29, 30, 31
Team 9: 32, 33, 34, 35
Team 10: 36, 37, 38, 39
Team 11: 40, 41, 42, 43
Team 12: 44, 45, 46, 47
Team 13: 48, 49, 50, 51
Team 14: 52, 53, 54, 55
Team 15: 56, 57, 58, 59
Team 16: 60, 61, 62, 63
Team 17: 64, 65, 66, 67
Team 18: 68, 69, 70, 71
Team 19: 72, 73, 74, 75
Team 20: 76, 77, 78, 79
Team 21: 80, 81, 82, 83
Team 22: 84, 85, 86, 87
Team 23: 88, 89, 90, 91
Round 2
Team 1: 0, 7, 13, 22
Team 2: 1, 9, 42, 60
Team 3: 2, 32, 39, 90
Team 4: 3, 54, 62, 72
Team 5: 4, 68, 78, 86
Team 6: 5, 15, 52, 66
Team 7: 6, 17, 20, 28
Team 8: 8, 63, 71, 84
Team 9: 10, 18, 37, 89
Team 10: 11, 26, 38, 49
Team 11: 12, 40, 45, 53
Team 12: 14, 31, 34, 67
Team 13: 16, 21, 43, 51
Team 14: 19, 24, 59, 82
Team 15: 23, 27, 46, 48
Team 16: 25, 57, 75, 83
Team 17: 29, 35, 65, 76
Team 18: 30, 36, 61, 77
Team 19: 33, 50, 55, 88
Team 20: 41, 64, 73, 87
Team 21: 44, 58, 81, 91
Team 22: 47, 56, 69, 85
Team 23: 70, 74, 79, 80
Round 3
Team 1: 0, 33, 41, 86
Team 2: 1, 63, 78, 85
Team 3: 2, 20, 70, 83
Team 4: 3, 36, 65, 80
Team 5: 4, 18, 34, 77
Team 6: 5, 8, 17, 64
Team 7: 6, 39, 44, 57
Team 8: 7, 12, 23, 49
Team 9: 9, 16, 28, 56
Team 10: 10, 62, 68, 74
Team 11: 11, 66, 72, 82
Team 12: 13, 21, 54, 71
Team 13: 14, 45, 73, 81
Team 14: 15, 31, 47, 90
Team 15: 19, 43, 87, 89
Team 16: 22, 29, 48, 91
Team 17: 24, 30, 75, 76
Team 18: 25, 35, 40, 50
Team 19: 26, 32, 37, 55
Team 20: 27, 42, 53, 61
Team 21: 38, 58, 79, 84
Team 22: 46, 51, 60, 88
Team 23: 52, 59, 67, 69
Round 4
Team 1: 0, 51, 56, 90
Team 2: 1, 5, 18, 33
Team 3: 2, 48, 52, 68
Team 4: 3, 22, 73, 77
Team 5: 4, 20, 57, 91
Team 6: 6, 42, 50, 58
Team 7: 7, 16, 27, 41
Team 8: 8, 26, 28, 82
Team 9: 9, 17, 59, 85
Team 10: 10, 38, 43, 63
Team 11: 11, 12, 67, 78
Team 12: 13, 39, 65, 79
Team 13: 14, 75, 80, 88
Team 14: 15, 45, 62, 76
Team 15: 19, 37, 53, 83
Team 16: 21, 47, 55, 72
Team 17: 23, 30, 64, 84
Team 18: 24, 34, 69, 89
Team 19: 25, 46, 61, 81
Team 20: 29, 32, 40, 70
Team 21: 31, 35, 36, 86
Team 22: 44, 49, 60, 71
Team 23: 54, 66, 74, 87
================================================================
Solved # rounds = 5 in 17.10s
Round 1
Team 1: 0, 1, 2, 3
Team 2: 4, 5, 6, 7
Team 3: 8, 9, 10, 11
Team 4: 12, 13, 14, 15
Team 5: 16, 17, 18, 19
Team 6: 20, 21, 22, 23
Team 7: 24, 25, 26, 27
Team 8: 28, 29, 30, 31
Team 9: 32, 33, 34, 35
Team 10: 36, 37, 38, 39
Team 11: 40, 41, 42, 43
Team 12: 44, 45, 46, 47
Team 13: 48, 49, 50, 51
Team 14: 52, 53, 54, 55
Team 15: 56, 57, 58, 59
Team 16: 60, 61, 62, 63
Team 17: 64, 65, 66, 67
Team 18: 68, 69, 70, 71
Team 19: 72, 73, 74, 75
Team 20: 76, 77, 78, 79
Team 21: 80, 81, 82, 83
Team 22: 84, 85, 86, 87
Team 23: 88, 89, 90, 91
Round 2
Team 1: 0, 7, 13, 22
Team 2: 1, 9, 42, 60
Team 3: 2, 32, 39, 90
Team 4: 3, 54, 62, 72
Team 5: 4, 68, 78, 86
Team 6: 5, 15, 52, 66
Team 7: 6, 17, 20, 28
Team 8: 8, 63, 71, 84
Team 9: 10, 18, 37, 89
Team 10: 11, 26, 38, 49
Team 11: 12, 40, 45, 53
Team 12: 14, 31, 34, 67
Team 13: 16, 21, 43, 51
Team 14: 19, 24, 59, 82
Team 15: 23, 27, 46, 48
Team 16: 25, 57, 75, 83
Team 17: 29, 35, 65, 76
Team 18: 30, 36, 61, 77
Team 19: 33, 50, 55, 88
Team 20: 41, 64, 73, 87
Team 21: 44, 58, 81, 91
Team 22: 47, 56, 69, 85
Team 23: 70, 74, 79, 80
Round 3
Team 1: 0, 33, 41, 86
Team 2: 1, 63, 78, 85
Team 3: 2, 20, 70, 83
Team 4: 3, 36, 65, 80
Team 5: 4, 18, 34, 77
Team 6: 5, 8, 17, 64
Team 7: 6, 39, 44, 57
Team 8: 7, 12, 23, 49
Team 9: 9, 16, 28, 56
Team 10: 10, 62, 68, 74
Team 11: 11, 66, 72, 82
Team 12: 13, 21, 54, 71
Team 13: 14, 45, 73, 81
Team 14: 15, 31, 47, 90
Team 15: 19, 43, 87, 89
Team 16: 22, 29, 48, 91
Team 17: 24, 30, 75, 76
Team 18: 25, 35, 40, 50
Team 19: 26, 32, 37, 55
Team 20: 27, 42, 53, 61
Team 21: 38, 58, 79, 84
Team 22: 46, 51, 60, 88
Team 23: 52, 59, 67, 69
Round 4
Team 1: 0, 51, 56, 90
Team 2: 1, 5, 18, 33
Team 3: 2, 48, 52, 68
Team 4: 3, 22, 73, 77
Team 5: 4, 20, 57, 91
Team 6: 6, 42, 50, 58
Team 7: 7, 16, 27, 41
Team 8: 8, 26, 28, 82
Team 9: 9, 17, 59, 85
Team 10: 10, 38, 43, 63
Team 11: 11, 12, 67, 78
Team 12: 13, 39, 65, 79
Team 13: 14, 75, 80, 88
Team 14: 15, 45, 62, 76
Team 15: 19, 37, 53, 83
Team 16: 21, 47, 55, 72
Team 17: 23, 30, 64, 84
Team 18: 24, 34, 69, 89
Team 19: 25, 46, 61, 81
Team 20: 29, 32, 40, 70
Team 21: 31, 35, 36, 86
Team 22: 44, 49, 60, 71
Team 23: 54, 66, 74, 87
Round 5
Team 1: 0, 25, 29, 49
Team 2: 1, 35, 79, 87
Team 3: 2, 22, 34, 37
Team 4: 3, 11, 27, 68
Team 5: 4, 43, 55, 61
Team 6: 5, 57, 63, 77
Team 7: 6, 38, 72, 86
Team 8: 7, 51, 53, 67
Team 9: 8, 42, 46, 80
Team 10: 9, 18, 84, 90
Team 11: 10, 21, 39, 50
Team 12: 12, 16, 75, 82
Team 13: 13, 20, 33, 62
Team 14: 14, 30, 44, 66
Team 15: 15, 54, 56, 65
Team 16: 17, 23, 31, 91
Team 17: 19, 40, 64, 81
Team 18: 24, 52, 71, 74
Team 19: 26, 45, 58, 89
Team 20: 28, 76, 83, 85
Team 21: 32, 69, 73, 88
Team 22: 36, 48, 59, 78
Team 23: 41, 47, 60, 70
================================================================
Solved # rounds = 6 in 21.90s
Round 1
Team 1: 0, 1, 2, 3
Team 2: 4, 5, 6, 7
Team 3: 8, 9, 10, 11
Team 4: 12, 13, 14, 15
Team 5: 16, 17, 18, 19
Team 6: 20, 21, 22, 23
Team 7: 24, 25, 26, 27
Team 8: 28, 29, 30, 31
Team 9: 32, 33, 34, 35
Team 10: 36, 37, 38, 39
Team 11: 40, 41, 42, 43
Team 12: 44, 45, 46, 47
Team 13: 48, 49, 50, 51
Team 14: 52, 53, 54, 55
Team 15: 56, 57, 58, 59
Team 16: 60, 61, 62, 63
Team 17: 64, 65, 66, 67
Team 18: 68, 69, 70, 71
Team 19: 72, 73, 74, 75
Team 20: 76, 77, 78, 79
Team 21: 80, 81, 82, 83
Team 22: 84, 85, 86, 87
Team 23: 88, 89, 90, 91
Round 2
Team 1: 0, 7, 13, 22
Team 2: 1, 9, 42, 60
Team 3: 2, 32, 39, 90
Team 4: 3, 54, 62, 72
Team 5: 4, 68, 78, 86
Team 6: 5, 15, 52, 66
Team 7: 6, 17, 20, 28
Team 8: 8, 63, 71, 84
Team 9: 10, 18, 37, 89
Team 10: 11, 26, 38, 49
Team 11: 12, 40, 45, 53
Team 12: 14, 31, 34, 67
Team 13: 16, 21, 43, 51
Team 14: 19, 24, 59, 82
Team 15: 23, 27, 46, 48
Team 16: 25, 57, 75, 83
Team 17: 29, 35, 65, 76
Team 18: 30, 36, 61, 77
Team 19: 33, 50, 55, 88
Team 20: 41, 64, 73, 87
Team 21: 44, 58, 81, 91
Team 22: 47, 56, 69, 85
Team 23: 70, 74, 79, 80
Round 3
Team 1: 0, 33, 41, 86
Team 2: 1, 63, 78, 85
Team 3: 2, 20, 70, 83
Team 4: 3, 36, 65, 80
Team 5: 4, 18, 34, 77
Team 6: 5, 8, 17, 64
Team 7: 6, 39, 44, 57
Team 8: 7, 12, 23, 49
Team 9: 9, 16, 28, 56
Team 10: 10, 62, 68, 74
Team 11: 11, 66, 72, 82
Team 12: 13, 21, 54, 71
Team 13: 14, 45, 73, 81
Team 14: 15, 31, 47, 90
Team 15: 19, 43, 87, 89
Team 16: 22, 29, 48, 91
Team 17: 24, 30, 75, 76
Team 18: 25, 35, 40, 50
Team 19: 26, 32, 37, 55
Team 20: 27, 42, 53, 61
Team 21: 38, 58, 79, 84
Team 22: 46, 51, 60, 88
Team 23: 52, 59, 67, 69
Round 4
Team 1: 0, 51, 56, 90
Team 2: 1, 5, 18, 33
Team 3: 2, 48, 52, 68
Team 4: 3, 22, 73, 77
Team 5: 4, 20, 57, 91
Team 6: 6, 42, 50, 58
Team 7: 7, 16, 27, 41
Team 8: 8, 26, 28, 82
Team 9: 9, 17, 59, 85
Team 10: 10, 38, 43, 63
Team 11: 11, 12, 67, 78
Team 12: 13, 39, 65, 79
Team 13: 14, 75, 80, 88
Team 14: 15, 45, 62, 76
Team 15: 19, 37, 53, 83
Team 16: 21, 47, 55, 72
Team 17: 23, 30, 64, 84
Team 18: 24, 34, 69, 89
Team 19: 25, 46, 61, 81
Team 20: 29, 32, 40, 70
Team 21: 31, 35, 36, 86
Team 22: 44, 49, 60, 71
Team 23: 54, 66, 74, 87
Round 5
Team 1: 0, 25, 29, 49
Team 2: 1, 35, 79, 87
Team 3: 2, 22, 34, 37
Team 4: 3, 11, 27, 68
Team 5: 4, 43, 55, 61
Team 6: 5, 57, 63, 77
Team 7: 6, 38, 72, 86
Team 8: 7, 51, 53, 67
Team 9: 8, 42, 46, 80
Team 10: 9, 18, 84, 90
Team 11: 10, 21, 39, 50
Team 12: 12, 16, 75, 82
Team 13: 13, 20, 33, 62
Team 14: 14, 30, 44, 66
Team 15: 15, 54, 56, 65
Team 16: 17, 23, 31, 91
Team 17: 19, 40, 64, 81
Team 18: 24, 52, 71, 74
Team 19: 26, 45, 58, 89
Team 20: 28, 76, 83, 85
Team 21: 32, 69, 73, 88
Team 22: 36, 48, 59, 78
Team 23: 41, 47, 60, 70
Round 6
Team 1: 0, 23, 45, 52
Team 2: 1, 17, 56, 67
Team 3: 2, 5, 38, 78
Team 4: 3, 15, 18, 42
Team 5: 4, 71, 79, 81
Team 6: 6, 8, 34, 90
Team 7: 7, 39, 47, 83
Team 8: 9, 57, 76, 87
Team 9: 10, 55, 70, 82
Team 10: 11, 32, 41, 48
Team 11: 12, 51, 62, 86
Team 12: 13, 24, 43, 66
Team 13: 14, 28, 35, 69
Team 14: 16, 22, 30, 89
Team 15: 19, 61, 73, 80
Team 16: 20, 27, 65, 72
Team 17: 21, 31, 37, 74
Team 18: 25, 36, 64, 91
Team 19: 26, 33, 53, 60
Team 20: 29, 54, 77, 84
Team 21: 40, 59, 63, 88
Team 22: 44, 50, 75, 85
Team 23: 46, 49, 58, 68
================================================================
Solved # rounds = 7 in 21.71s
Round 1
Team 1: 0, 1, 2, 3
Team 2: 4, 5, 6, 7
Team 3: 8, 9, 10, 11
Team 4: 12, 13, 14, 15
Team 5: 16, 17, 18, 19
Team 6: 20, 21, 22, 23
Team 7: 24, 25, 26, 27
Team 8: 28, 29, 30, 31
Team 9: 32, 33, 34, 35
Team 10: 36, 37, 38, 39
Team 11: 40, 41, 42, 43
Team 12: 44, 45, 46, 47
Team 13: 48, 49, 50, 51
Team 14: 52, 53, 54, 55
Team 15: 56, 57, 58, 59
Team 16: 60, 61, 62, 63
Team 17: 64, 65, 66, 67
Team 18: 68, 69, 70, 71
Team 19: 72, 73, 74, 75
Team 20: 76, 77, 78, 79
Team 21: 80, 81, 82, 83
Team 22: 84, 85, 86, 87
Team 23: 88, 89, 90, 91
Round 2
Team 1: 0, 7, 13, 22
Team 2: 1, 9, 42, 60
Team 3: 2, 32, 39, 90
Team 4: 3, 54, 62, 72
Team 5: 4, 68, 78, 86
Team 6: 5, 15, 52, 66
Team 7: 6, 17, 20, 28
Team 8: 8, 63, 71, 84
Team 9: 10, 18, 37, 89
Team 10: 11, 26, 38, 49
Team 11: 12, 40, 45, 53
Team 12: 14, 31, 34, 67
Team 13: 16, 21, 43, 51
Team 14: 19, 24, 59, 82
Team 15: 23, 27, 46, 48
Team 16: 25, 57, 75, 83
Team 17: 29, 35, 65, 76
Team 18: 30, 36, 61, 77
Team 19: 33, 50, 55, 88
Team 20: 41, 64, 73, 87
Team 21: 44, 58, 81, 91
Team 22: 47, 56, 69, 85
Team 23: 70, 74, 79, 80
Round 3
Team 1: 0, 33, 41, 86
Team 2: 1, 63, 78, 85
Team 3: 2, 20, 70, 83
Team 4: 3, 36, 65, 80
Team 5: 4, 18, 34, 77
Team 6: 5, 8, 17, 64
Team 7: 6, 39, 44, 57
Team 8: 7, 12, 23, 49
Team 9: 9, 16, 28, 56
Team 10: 10, 62, 68, 74
Team 11: 11, 66, 72, 82
Team 12: 13, 21, 54, 71
Team 13: 14, 45, 73, 81
Team 14: 15, 31, 47, 90
Team 15: 19, 43, 87, 89
Team 16: 22, 29, 48, 91
Team 17: 24, 30, 75, 76
Team 18: 25, 35, 40, 50
Team 19: 26, 32, 37, 55
Team 20: 27, 42, 53, 61
Team 21: 38, 58, 79, 84
Team 22: 46, 51, 60, 88
Team 23: 52, 59, 67, 69
Round 4
Team 1: 0, 51, 56, 90
Team 2: 1, 5, 18, 33
Team 3: 2, 48, 52, 68
Team 4: 3, 22, 73, 77
Team 5: 4, 20, 57, 91
Team 6: 6, 42, 50, 58
Team 7: 7, 16, 27, 41
Team 8: 8, 26, 28, 82
Team 9: 9, 17, 59, 85
Team 10: 10, 38, 43, 63
Team 11: 11, 12, 67, 78
Team 12: 13, 39, 65, 79
Team 13: 14, 75, 80, 88
Team 14: 15, 45, 62, 76
Team 15: 19, 37, 53, 83
Team 16: 21, 47, 55, 72
Team 17: 23, 30, 64, 84
Team 18: 24, 34, 69, 89
Team 19: 25, 46, 61, 81
Team 20: 29, 32, 40, 70
Team 21: 31, 35, 36, 86
Team 22: 44, 49, 60, 71
Team 23: 54, 66, 74, 87
Round 5
Team 1: 0, 25, 29, 49
Team 2: 1, 35, 79, 87
Team 3: 2, 22, 34, 37
Team 4: 3, 11, 27, 68
Team 5: 4, 43, 55, 61
Team 6: 5, 57, 63, 77
Team 7: 6, 38, 72, 86
Team 8: 7, 51, 53, 67
Team 9: 8, 42, 46, 80
Team 10: 9, 18, 84, 90
Team 11: 10, 21, 39, 50
Team 12: 12, 16, 75, 82
Team 13: 13, 20, 33, 62
Team 14: 14, 30, 44, 66
Team 15: 15, 54, 56, 65
Team 16: 17, 23, 31, 91
Team 17: 19, 40, 64, 81
Team 18: 24, 52, 71, 74
Team 19: 26, 45, 58, 89
Team 20: 28, 76, 83, 85
Team 21: 32, 69, 73, 88
Team 22: 36, 48, 59, 78
Team 23: 41, 47, 60, 70
Round 6
Team 1: 0, 23, 45, 52
Team 2: 1, 17, 56, 67
Team 3: 2, 5, 38, 78
Team 4: 3, 15, 18, 42
Team 5: 4, 71, 79, 81
Team 6: 6, 8, 34, 90
Team 7: 7, 39, 47, 83
Team 8: 9, 57, 76, 87
Team 9: 10, 55, 70, 82
Team 10: 11, 32, 41, 48
Team 11: 12, 51, 62, 86
Team 12: 13, 24, 43, 66
Team 13: 14, 28, 35, 69
Team 14: 16, 22, 30, 89
Team 15: 19, 61, 73, 80
Team 16: 20, 27, 65, 72
Team 17: 21, 31, 37, 74
Team 18: 25, 36, 64, 91
Team 19: 26, 33, 53, 60
Team 20: 29, 54, 77, 84
Team 21: 40, 59, 63, 88
Team 22: 44, 50, 75, 85
Team 23: 46, 49, 58, 68
Round 7
Team 1: 0, 37, 44, 59
Team 2: 1, 11, 22, 57
Team 3: 2, 33, 40, 82
Team 4: 3, 31, 66, 85
Team 5: 4, 10, 27, 73
Team 6: 5, 45, 65, 86
Team 7: 6, 9, 35, 75
Team 8: 7, 32, 61, 76
Team 9: 8, 23, 29, 53
Team 10: 12, 25, 42, 77
Team 11: 13, 18, 38, 87
Team 12: 14, 46, 62, 83
Team 13: 15, 19, 50, 72
Team 14: 16, 47, 68, 91
Team 15: 17, 30, 49, 54
Team 16: 20, 36, 60, 69
Team 17: 21, 48, 79, 89
Team 18: 24, 70, 78, 84
Team 19: 26, 52, 64, 90
Team 20: 28, 41, 51, 81
Team 21: 34, 43, 74, 88
Team 22: 39, 58, 67, 71
Team 23: 55, 56, 63, 80
================================================================
Solved # rounds = 8 in 28.55s
Round 1
Team 1: 0, 1, 2, 3
Team 2: 4, 5, 6, 7
Team 3: 8, 9, 10, 11
Team 4: 12, 13, 14, 15
Team 5: 16, 17, 18, 19
Team 6: 20, 21, 22, 23
Team 7: 24, 25, 26, 27
Team 8: 28, 29, 30, 31
Team 9: 32, 33, 34, 35
Team 10: 36, 37, 38, 39
Team 11: 40, 41, 42, 43
Team 12: 44, 45, 46, 47
Team 13: 48, 49, 50, 51
Team 14: 52, 53, 54, 55
Team 15: 56, 57, 58, 59
Team 16: 60, 61, 62, 63
Team 17: 64, 65, 66, 67
Team 18: 68, 69, 70, 71
Team 19: 72, 73, 74, 75
Team 20: 76, 77, 78, 79
Team 21: 80, 81, 82, 83
Team 22: 84, 85, 86, 87
Team 23: 88, 89, 90, 91
Round 2
Team 1: 0, 7, 13, 22
Team 2: 1, 9, 42, 60
Team 3: 2, 32, 39, 90
Team 4: 3, 54, 62, 72
Team 5: 4, 68, 78, 86
Team 6: 5, 15, 52, 66
Team 7: 6, 17, 20, 28
Team 8: 8, 63, 71, 84
Team 9: 10, 18, 37, 89
Team 10: 11, 26, 38, 49
Team 11: 12, 40, 45, 53
Team 12: 14, 31, 34, 67
Team 13: 16, 21, 43, 51
Team 14: 19, 24, 59, 82
Team 15: 23, 27, 46, 48
Team 16: 25, 57, 75, 83
Team 17: 29, 35, 65, 76
Team 18: 30, 36, 61, 77
Team 19: 33, 50, 55, 88
Team 20: 41, 64, 73, 87
Team 21: 44, 58, 81, 91
Team 22: 47, 56, 69, 85
Team 23: 70, 74, 79, 80
Round 3
Team 1: 0, 33, 41, 86
Team 2: 1, 63, 78, 85
Team 3: 2, 20, 70, 83
Team 4: 3, 36, 65, 80
Team 5: 4, 18, 34, 77
Team 6: 5, 8, 17, 64
Team 7: 6, 39, 44, 57
Team 8: 7, 12, 23, 49
Team 9: 9, 16, 28, 56
Team 10: 10, 62, 68, 74
Team 11: 11, 66, 72, 82
Team 12: 13, 21, 54, 71
Team 13: 14, 45, 73, 81
Team 14: 15, 31, 47, 90
Team 15: 19, 43, 87, 89
Team 16: 22, 29, 48, 91
Team 17: 24, 30, 75, 76
Team 18: 25, 35, 40, 50
Team 19: 26, 32, 37, 55
Team 20: 27, 42, 53, 61
Team 21: 38, 58, 79, 84
Team 22: 46, 51, 60, 88
Team 23: 52, 59, 67, 69
Round 4
Team 1: 0, 51, 56, 90
Team 2: 1, 5, 18, 33
Team 3: 2, 48, 52, 68
Team 4: 3, 22, 73, 77
Team 5: 4, 20, 57, 91
Team 6: 6, 42, 50, 58
Team 7: 7, 16, 27, 41
Team 8: 8, 26, 28, 82
Team 9: 9, 17, 59, 85
Team 10: 10, 38, 43, 63
Team 11: 11, 12, 67, 78
Team 12: 13, 39, 65, 79
Team 13: 14, 75, 80, 88
Team 14: 15, 45, 62, 76
Team 15: 19, 37, 53, 83
Team 16: 21, 47, 55, 72
Team 17: 23, 30, 64, 84
Team 18: 24, 34, 69, 89
Team 19: 25, 46, 61, 81
Team 20: 29, 32, 40, 70
Team 21: 31, 35, 36, 86
Team 22: 44, 49, 60, 71
Team 23: 54, 66, 74, 87
Round 5
Team 1: 0, 25, 29, 49
Team 2: 1, 35, 79, 87
Team 3: 2, 22, 34, 37
Team 4: 3, 11, 27, 68
Team 5: 4, 43, 55, 61
Team 6: 5, 57, 63, 77
Team 7: 6, 38, 72, 86
Team 8: 7, 51, 53, 67
Team 9: 8, 42, 46, 80
Team 10: 9, 18, 84, 90
Team 11: 10, 21, 39, 50
Team 12: 12, 16, 75, 82
Team 13: 13, 20, 33, 62
Team 14: 14, 30, 44, 66
Team 15: 15, 54, 56, 65
Team 16: 17, 23, 31, 91
Team 17: 19, 40, 64, 81
Team 18: 24, 52, 71, 74
Team 19: 26, 45, 58, 89
Team 20: 28, 76, 83, 85
Team 21: 32, 69, 73, 88
Team 22: 36, 48, 59, 78
Team 23: 41, 47, 60, 70
Round 6
Team 1: 0, 23, 45, 52
Team 2: 1, 17, 56, 67
Team 3: 2, 5, 38, 78
Team 4: 3, 15, 18, 42
Team 5: 4, 71, 79, 81
Team 6: 6, 8, 34, 90
Team 7: 7, 39, 47, 83
Team 8: 9, 57, 76, 87
Team 9: 10, 55, 70, 82
Team 10: 11, 32, 41, 48
Team 11: 12, 51, 62, 86
Team 12: 13, 24, 43, 66
Team 13: 14, 28, 35, 69
Team 14: 16, 22, 30, 89
Team 15: 19, 61, 73, 80
Team 16: 20, 27, 65, 72
Team 17: 21, 31, 37, 74
Team 18: 25, 36, 64, 91
Team 19: 26, 33, 53, 60
Team 20: 29, 54, 77, 84
Team 21: 40, 59, 63, 88
Team 22: 44, 50, 75, 85
Team 23: 46, 49, 58, 68
Round 7
Team 1: 0, 37, 44, 59
Team 2: 1, 11, 22, 57
Team 3: 2, 33, 40, 82
Team 4: 3, 31, 66, 85
Team 5: 4, 10, 27, 73
Team 6: 5, 45, 65, 86
Team 7: 6, 9, 35, 75
Team 8: 7, 32, 61, 76
Team 9: 8, 23, 29, 53
Team 10: 12, 25, 42, 77
Team 11: 13, 18, 38, 87
Team 12: 14, 46, 62, 83
Team 13: 15, 19, 50, 72
Team 14: 16, 47, 68, 91
Team 15: 17, 30, 49, 54
Team 16: 20, 36, 60, 69
Team 17: 21, 48, 79, 89
Team 18: 24, 70, 78, 84
