Solved # rounds = 1 in 4.19s
Round 1
Team 1: 0, 1, 2, 3
Team 26: 55, 61, 79, 89
Round 3
Team 1: 0, 19, 27, 55
Team 2: 1, 25, 79, 96
Team 3: 2, 63, 64, 73
Team 4: 3, 49, 76, 86
Team 5: 4, 31, 53, 78
Team 6: 5, 26, 41, 59
Team 7: 6, 13, 16, 71
Team 8: 7, 43, 74, 93
Team 9: 8, 39, 47, 75
Team 10: 9, 29, 69, 100
Team 11: 10, 17, 35, 54
Team 12: 11, 21, 82, 88
Team 13: 12, 18, 45, 103
Team 14: 14, 20, 36, 98
Team 15: 15, 46, 77, 92
Team 16: 22, 44, 48, 87
Team 17: 23, 30, 32, 57
Team 18: 24, 58, 60, 90
Team 19: 28, 65, 81, 91
Team 20: 33, 62, 89, 94
Team 21: 34, 50, 56, 67
Team 22: 37, 66, 85, 97
Team 23: 38, 51, 83, 95
Team 24: 40, 68, 84, 102
Team 25: 42, 52, 72, 101
Team 26: 61, 70, 80, 99
================================================================
Solved # rounds = 4 in 15.21s
Round 1
Team 1: 0, 1, 2, 3
Team 2: 4, 5, 6, 7
Team 3: 8, 9, 10, 11
Team 4: 12, 13, 14, 15
Team 5: 16, 17, 18, 19
Team 6: 20, 21, 22, 23
Team 7: 24, 25, 26, 27
Team 8: 28, 29, 30, 31
Team 9: 32, 33, 34, 35
Team 10: 36, 37, 38, 39
Team 11: 40, 41, 42, 43
Team 12: 44, 45, 46, 47
Team 13: 48, 49, 50, 51
Team 14: 52, 53, 54, 55
Team 15: 56, 57, 58, 59
Team 16: 60, 61, 62, 63
Team 17: 64, 65, 66, 67
Team 18: 68, 69, 70, 71
Team 19: 72, 73, 74, 75
Team 20: 76, 77, 78, 79
Team 21: 80, 81, 82, 83
Team 22: 84, 85, 86, 87
Team 23: 88, 89, 90, 91
Team 24: 92, 93, 94, 95
Team 25: 96, 97, 98, 99
Team 26: 100, 101, 102, 103
Round 2
Team 1: 0, 21, 57, 64
Team 2: 1, 34, 36, 65
Team 3: 2, 11, 37, 48
Team 4: 3, 33, 41, 78
Team 5: 4, 14, 42, 94
Team 6: 5, 39, 88, 100
Team 7: 6, 80, 90, 102
Team 8: 7, 45, 71, 86
Team 9: 8, 19, 74, 98
Team 10: 9, 40, 76, 87
Team 11: 10, 27, 29, 53
Team 12: 12, 62, 66, 91
Team 13: 13, 18, 20, 92
Team 14: 15, 35, 69, 95
Team 15: 16, 31, 56, 84
Team 16: 17, 22, 67, 85
Team 17: 23, 43, 51, 60
Team 18: 24, 50, 73, 97
Team 19: 25, 32, 59, 68
Team 20: 26, 58, 93, 101
Team 21: 28, 52, 70, 82
Team 22: 30, 44, 72, 77
Team 23: 38, 49, 63, 103
Team 24: 46, 75, 81, 99
Team 25: 47, 54, 83, 96
Team 26: 55, 61, 79, 89
Round 3
Team 1: 0, 19, 27, 55
Team 2: 1, 25, 79, 96
Team 3: 2, 63, 64, 73
Team 4: 3, 49, 76, 86
Team 5: 4, 31, 53, 78
Team 6: 5, 26, 41, 59
Team 7: 6, 13, 16, 71
Team 8: 7, 43, 74, 93
Team 9: 8, 39, 47, 75
Team 10: 9, 29, 69, 100
Team 11: 10, 17, 35, 54
Team 12: 11, 21, 82, 88
Team 13: 12, 18, 45, 103
Team 14: 14, 20, 36, 98
Team 15: 15, 46, 77, 92
Team 16: 22, 44, 48, 87
Team 17: 23, 30, 32, 57
Team 18: 24, 58, 60, 90
Team 19: 28, 65, 81, 91
Team 20: 33, 62, 89, 94
Team 21: 34, 50, 56, 67
Team 22: 37, 66, 85, 97
Team 23: 38, 51, 83, 95
Team 24: 40, 68, 84, 102
Team 25: 42, 52, 72, 101
Team 26: 61, 70, 80, 99
Round 4
Team 1: 0, 4, 85, 88
Team 2: 1, 16, 62, 100
Team 3: 2, 29, 81, 98
Team 4: 3, 28, 40, 77
Team 5: 5, 27, 31, 44
Team 6: 6, 21, 43, 75
Team 7: 7, 57, 65, 78
Team 8: 8, 18, 64, 79
Team 9: 9, 25, 66, 82
Team 10: 10, 22, 49, 99
Team 11: 11, 17, 58, 74
Team 12: 12, 19, 30, 68
Team 13: 13, 38, 45, 84
Team 14: 14, 52, 61, 83
Team 15: 15, 36, 60, 70
Team 16: 20, 46, 90, 95
Team 17: 23, 26, 71, 89
Team 18: 24, 39, 51, 103
Team 19: 32, 63, 67, 87
Team 20: 33, 55, 92, 102
Team 21: 34, 37, 47, 93
Team 22: 35, 48, 56, 94
Team 23: 41, 54, 91, 97
Team 24: 42, 53, 59, 73
Team 25: 50, 76, 96, 101
Team 26: 69, 72, 80, 86
================================================================
Solved # rounds = 5 in 19.35s
Round 1
Team 1: 0, 1, 2, 3
Team 2: 4, 5, 6, 7
Team 3: 8, 9, 10, 11
Team 4: 12, 13, 14, 15
Team 5: 16, 17, 18, 19
Team 6: 20, 21, 22, 23
Team 7: 24, 25, 26, 27
Team 8: 28, 29, 30, 31
Team 9: 32, 33, 34, 35
Team 10: 36, 37, 38, 39
Team 11: 40, 41, 42, 43
Team 12: 44, 45, 46, 47
Team 13: 48, 49, 50, 51
Team 14: 52, 53, 54, 55
Team 15: 56, 57, 58, 59
Team 16: 60, 61, 62, 63
Team 17: 64, 65, 66, 67
Team 18: 68, 69, 70, 71
Team 19: 72, 73, 74, 75
Team 20: 76, 77, 78, 79
Team 21: 80, 81, 82, 83
Team 22: 84, 85, 86, 87
Team 23: 88, 89, 90, 91
Team 24: 92, 93, 94, 95
Team 25: 96, 97, 98, 99
Team 26: 100, 101, 102, 103
Round 2
Team 1: 0, 21, 57, 64
Team 2: 1, 34, 36, 65
Team 3: 2, 11, 37, 48
Team 4: 3, 33, 41, 78
Team 5: 4, 14, 42, 94
Team 6: 5, 39, 88, 100
Team 7: 6, 80, 90, 102
Team 8: 7, 45, 71, 86
Team 9: 8, 19, 74, 98
Team 10: 9, 40, 76, 87
Team 11: 10, 27, 29, 53
Team 12: 12, 62, 66, 91
Team 13: 13, 18, 20, 92
Team 14: 15, 35, 69, 95
Team 15: 16, 31, 56, 84
Team 16: 17, 22, 67, 85
Team 17: 23, 43, 51, 60
Team 18: 24, 50, 73, 97
Team 19: 25, 32, 59, 68
Team 20: 26, 58, 93, 101
Team 21: 28, 52, 70, 82
Team 22: 30, 44, 72, 77
Team 23: 38, 49, 63, 103
Team 24: 46, 75, 81, 99
Team 25: 47, 54, 83, 96
Team 26: 55, 61, 79, 89
Round 3
Team 1: 0, 19, 27, 55
Team 2: 1, 25, 79, 96
Team 3: 2, 63, 64, 73
Team 4: 3, 49, 76, 86
Team 5: 4, 31, 53, 78
Team 6: 5, 26, 41, 59
Team 7: 6, 13, 16, 71
Team 8: 7, 43, 74, 93
Team 9: 8, 39, 47, 75
Team 10: 9, 29, 69, 100
Team 11: 10, 17, 35, 54
Team 12: 11, 21, 82, 88
Team 13: 12, 18, 45, 103
Team 14: 14, 20, 36, 98
Team 15: 15, 46, 77, 92
Team 16: 22, 44, 48, 87
Team 17: 23, 30, 32, 57
Team 18: 24, 58, 60, 90
Team 19: 28, 65, 81, 91
Team 20: 33, 62, 89, 94
Team 21: 34, 50, 56, 67
Team 22: 37, 66, 85, 97
Team 23: 38, 51, 83, 95
Team 24: 40, 68, 84, 102
Team 25: 42, 52, 72, 101
Team 26: 61, 70, 80, 99
Round 4
Team 1: 0, 4, 85, 88
Team 2: 1, 16, 62, 100
Team 3: 2, 29, 81, 98
Team 4: 3, 28, 40, 77
Team 5: 5, 27, 31, 44
Team 6: 6, 21, 43, 75
Team 7: 7, 57, 65, 78
Team 8: 8, 18, 64, 79
Team 9: 9, 25, 66, 82
Team 10: 10, 22, 49, 99
Team 11: 11, 17, 58, 74
Team 12: 12, 19, 30, 68
Team 13: 13, 38, 45, 84
Team 14: 14, 52, 61, 83
Team 15: 15, 36, 60, 70
Team 16: 20, 46, 90, 95
Team 17: 23, 26, 71, 89
Team 18: 24, 39, 51, 103
Team 19: 32, 63, 67, 87
Team 20: 33, 55, 92, 102
Team 21: 34, 37, 47, 93
Team 22: 35, 48, 56, 94
Team 23: 41, 54, 91, 97
Team 24: 42, 53, 59, 73
Team 25: 50, 76, 96, 101
Team 26: 69, 72, 80, 86
Round 5
Team 1: 0, 9, 59, 67
Team 2: 1, 37, 55, 94
Team 3: 2, 40, 66, 99
Team 4: 3, 34, 62, 95
Team 5: 4, 64, 80, 103
Team 6: 5, 15, 43, 85
Team 7: 6, 24, 56, 81
Team 8: 7, 8, 44, 83
Team 9: 10, 48, 63, 98
Team 10: 11, 45, 93, 96
Team 11: 12, 16, 36, 82
Team 12: 13, 53, 79, 91
Team 13: 14, 68, 73, 90
Team 14: 17, 41, 71, 76
Team 15: 18, 30, 42, 87
Team 16: 19, 23, 31, 70
Team 17: 20, 52, 84, 89
Team 18: 21, 35, 97, 101
Team 19: 22, 51, 61, 65
Team 20: 25, 29, 38, 46
Team 21: 26, 86, 92, 100
Team 22: 27, 49, 74, 78
Team 23: 28, 33, 57, 69
Team 24: 32, 54, 75, 102
Team 25: 39, 50, 60, 72
Team 26: 47, 58, 77, 88
================================================================
Solved # rounds = 6 in 25.48s
Round 1
Team 1: 0, 1, 2, 3
Team 2: 4, 5, 6, 7
Team 3: 8, 9, 10, 11
Team 4: 12, 13, 14, 15
Team 5: 16, 17, 18, 19
Team 6: 20, 21, 22, 23
Team 7: 24, 25, 26, 27
Team 8: 28, 29, 30, 31
Team 9: 32, 33, 34, 35
Team 10: 36, 37, 38, 39
Team 11: 40, 41, 42, 43
Team 12: 44, 45, 46, 47
Team 13: 48, 49, 50, 51
Team 14: 52, 53, 54, 55
Team 15: 56, 57, 58, 59
Team 16: 60, 61, 62, 63
Team 17: 64, 65, 66, 67
Team 18: 68, 69, 70, 71
Team 19: 72, 73, 74, 75
Team 20: 76, 77, 78, 79
Team 21: 80, 81, 82, 83
Team 22: 84, 85, 86, 87
Team 23: 88, 89, 90, 91
Team 24: 92, 93, 94, 95
Team 25: 96, 97, 98, 99
Team 26: 100, 101, 102, 103
Round 2
Team 1: 0, 21, 57, 64
Team 2: 1, 34, 36, 65
Team 3: 2, 11, 37, 48
Team 4: 3, 33, 41, 78
Team 5: 4, 14, 42, 94
Team 6: 5, 39, 88, 100
Team 7: 6, 80, 90, 102
Team 8: 7, 45, 71, 86
Team 9: 8, 19, 74, 98
Team 10: 9, 40, 76, 87
Team 11: 10, 27, 29, 53
Team 12: 12, 62, 66, 91
Team 13: 13, 18, 20, 92
Team 14: 15, 35, 69, 95
Team 15: 16, 31, 56, 84
Team 16: 17, 22, 67, 85
Team 17: 23, 43, 51, 60
Team 18: 24, 50, 73, 97
Team 19: 25, 32, 59, 68
Team 20: 26, 58, 93, 101
Team 21: 28, 52, 70, 82
Team 22: 30, 44, 72, 77
Team 23: 38, 49, 63, 103
Team 24: 46, 75, 81, 99
Team 25: 47, 54, 83, 96
Team 26: 55, 61, 79, 89
Round 3
Team 1: 0, 19, 27, 55
Team 2: 1, 25, 79, 96
Team 3: 2, 63, 64, 73
Team 4: 3, 49, 76, 86
Team 5: 4, 31, 53, 78
Team 6: 5, 26, 41, 59
Team 7: 6, 13, 16, 71
Team 8: 7, 43, 74, 93
Team 9: 8, 39, 47, 75
Team 10: 9, 29, 69, 100
Team 11: 10, 17, 35, 54
Team 12: 11, 21, 82, 88
Team 13: 12, 18, 45, 103
Team 14: 14, 20, 36, 98
Team 15: 15, 46, 77, 92
Team 16: 22, 44, 48, 87
Team 17: 23, 30, 32, 57
Team 18: 24, 58, 60, 90
Team 19: 28, 65, 81, 91
Team 20: 33, 62, 89, 94
Team 21: 34, 50, 56, 67
Team 22: 37, 66, 85, 97
Team 23: 38, 51, 83, 95
Team 24: 40, 68, 84, 102
Team 25: 42, 52, 72, 101
Team 26: 61, 70, 80, 99
Round 4
Team 1: 0, 4, 85, 88
Team 2: 1, 16, 62, 100
Team 3: 2, 29, 81, 98
Team 4: 3, 28, 40, 77
Team 5: 5, 27, 31, 44
Team 6: 6, 21, 43, 75
Team 7: 7, 57, 65, 78
Team 8: 8, 18, 64, 79
Team 9: 9, 25, 66, 82
Team 10: 10, 22, 49, 99
Team 11: 11, 17, 58, 74
Team 12: 12, 19, 30, 68
Team 13: 13, 38, 45, 84
Team 14: 14, 52, 61, 83
Team 15: 15, 36, 60, 70
Team 16: 20, 46, 90, 95
Team 17: 23, 26, 71, 89
Team 18: 24, 39, 51, 103
Team 19: 32, 63, 67, 87
Team 20: 33, 55, 92, 102
Team 21: 34, 37, 47, 93
Team 22: 35, 48, 56, 94
Team 23: 41, 54, 91, 97
Team 24: 42, 53, 59, 73
Team 25: 50, 76, 96, 101
Team 26: 69, 72, 80, 86
Round 5
Team 1: 0, 9, 59, 67
Team 2: 1, 37, 55, 94
Team 3: 2, 40, 66, 99
Team 4: 3, 34, 62, 95
Team 5: 4, 64, 80, 103
Team 6: 5, 15, 43, 85
Team 7: 6, 24, 56, 81
Team 8: 7, 8, 44, 83
Team 9: 10, 48, 63, 98
Team 10: 11, 45, 93, 96
Team 11: 12, 16, 36, 82
Team 12: 13, 53, 79, 91
Team 13: 14, 68, 73, 90
Team 14: 17, 41, 71, 76
Team 15: 18, 30, 42, 87
Team 16: 19, 23, 31, 70
Team 17: 20, 52, 84, 89
Team 18: 21, 35, 97, 101
Team 19: 22, 51, 61, 65
Team 20: 25, 29, 38, 46
Team 21: 26, 86, 92, 100
Team 22: 27, 49, 74, 78
Team 23: 28, 33, 57, 69
Team 24: 32, 54, 75, 102
Team 25: 39, 50, 60, 72
Team 26: 47, 58, 77, 88
Round 6
Team 1: 0, 39, 52, 78
Team 2: 1, 23, 80, 85
Team 3: 2, 54, 62, 103
Team 4: 3, 18, 37, 89
Team 5: 4, 27, 72, 87
Team 6: 5, 20, 42, 58
Team 7: 6, 14, 77, 101
Team 8: 7, 10, 30, 67
Team 9: 8, 35, 41, 82
Team 10: 9, 16, 46, 79
Team 11: 11, 24, 33, 76
Team 12: 12, 25, 50, 83
Team 13: 13, 61, 90, 93
Team 14: 15, 17, 59, 84
Team 15: 19, 63, 69, 92
Team 16: 21, 51, 96, 100
Team 17: 22, 74, 91, 102
Team 18: 26, 53, 95, 97
Team 19: 28, 45, 55, 56
Team 20: 29, 32, 70, 94
Team 21: 31, 43, 64, 99
Team 22: 34, 60, 71, 73
Team 23: 36, 47, 48, 66
Team 24: 38, 68, 81, 88
Team 25: 40, 57, 86, 98
Team 26: 44, 49, 65, 75
================================================================
Solved # rounds = 7 in 40.71s
Round 1
Team 1: 0, 1, 2, 3
Team 2: 4, 5, 6, 7
Team 3: 8, 9, 10, 11
Team 4: 12, 13, 14, 15
Team 5: 16, 17, 18, 19
Team 6: 20, 21, 22, 23
Team 7: 24, 25, 26, 27
Team 8: 28, 29, 30, 31
Team 9: 32, 33, 34, 35
Team 10: 36, 37, 38, 39
Team 11: 40, 41, 42, 43
Team 12: 44, 45, 46, 47
Team 13: 48, 49, 50, 51
Team 14: 52, 53, 54, 55
Team 15: 56, 57, 58, 59
Team 16: 60, 61, 62, 63
Team 17: 64, 65, 66, 67
Team 18: 68, 69, 70, 71
Team 19: 72, 73, 74, 75
Team 20: 76, 77, 78, 79
Team 21: 80, 81, 82, 83
Team 22: 84, 85, 86, 87
Team 23: 88, 89, 90, 91
Team 24: 92, 93, 94, 95
Team 25: 96, 97, 98, 99
Team 26: 100, 101, 102, 103
Round 2
Team 1: 0, 21, 57, 64
Team 2: 1, 34, 36, 65
Team 3: 2, 11, 37, 48
Team 4: 3, 33, 41, 78
Team 5: 4, 14, 42, 94
Team 6: 5, 39, 88, 100
Team 7: 6, 80, 90, 102
Team 8: 7, 45, 71, 86
Team 9: 8, 19, 74, 98
Team 10: 9, 40, 76, 87
Team 11: 10, 27, 29, 53
Team 12: 12, 62, 66, 91
Team 13: 13, 18, 20, 92
Team 14: 15, 35, 69, 95
Team 15: 16, 31, 56, 84
Team 16: 17, 22, 67, 85
Team 17: 23, 43, 51, 60
Team 18: 24, 50, 73, 97
Team 19: 25, 32, 59, 68
Team 20: 26, 58, 93, 101
Team 21: 28, 52, 70, 82
Team 22: 30, 44, 72, 77
Team 23: 38, 49, 63, 103
Team 24: 46, 75, 81, 99
Team 25: 47, 54, 83, 96
Team 26: 55, 61, 79, 89
Round 3
Team 1: 0, 19, 27, 55
Team 2: 1, 25, 79, 96
Team 3: 2, 63, 64, 73
Team 4: 3, 49, 76, 86
Team 5: 4, 31, 53, 78
Team 6: 5, 26, 41, 59
Team 7: 6, 13, 16, 71
Team 8: 7, 43, 74, 93
Team 9: 8, 39, 47, 75
Team 10: 9, 29, 69, 100
Team 11: 10, 17, 35, 54
Team 12: 11, 21, 82, 88
Team 13: 12, 18, 45, 103
Team 14: 14, 20, 36, 98
Team 15: 15, 46, 77, 92
Team 16: 22, 44, 48, 87
Team 17: 23, 30, 32, 57
Team 18: 24, 58, 60, 90
Team 19: 28, 65, 81, 91
Team 20: 33, 62, 89, 94
Team 21: 34, 50, 56, 67
Team 22: 37, 66, 85, 97
Team 23: 38, 51, 83, 95
Team 24: 40, 68, 84, 102
Team 25: 42, 52, 72, 101
Team 26: 61, 70, 80, 99
Round 4
Team 1: 0, 4, 85, 88
Team 2: 1, 16, 62, 100
Team 3: 2, 29, 81, 98
Team 4: 3, 28, 40, 77
Team 5: 5, 27, 31, 44
Team 6: 6, 21, 43, 75
Team 7: 7, 57, 65, 78
Team 8: 8, 18, 64, 79
Team 9: 9, 25, 66, 82
Team 10: 10, 22, 49, 99
Team 11: 11, 17, 58, 74
Team 12: 12, 19, 30, 68
Team 13: 13, 38, 45, 84
Team 14: 14, 52, 61, 83
Team 15: 15, 36, 60, 70
Team 16: 20, 46, 90, 95
Team 17: 23, 26, 71, 89
Team 18: 24, 39, 51, 103
Team 19: 32, 63, 67, 87
Team 20: 33, 55, 92, 102
Team 21: 34, 37, 47, 93
Team 22: 35, 48, 56, 94
Team 23: 41, 54, 91, 97
Team 24: 42, 53, 59, 73
Team 25: 50, 76, 96, 101
Team 26: 69, 72, 80, 86
Round 5
Team 1: 0, 9, 59, 67
Team 2: 1, 37, 55, 94
Team 3: 2, 40, 66, 99
Team 4: 3, 34, 62, 95
Team 5: 4, 64, 80, 103
Team 6: 5, 15, 43, 85
Team 7: 6, 24, 56, 81
Team 8: 7, 8, 44, 83
Team 9: 10, 48, 63, 98
Team 10: 11, 45, 93, 96
Team 11: 12, 16, 36, 82
Team 12: 13, 53, 79, 91
Team 13: 14, 68, 73, 90
Team 14: 17, 41, 71, 76
Team 15: 18, 30, 42, 87
Team 16: 19, 23, 31, 70
Team 17: 20, 52, 84, 89
Team 18: 21, 35, 97, 101
Team 19: 22, 51, 61, 65
Team 20: 25, 29, 38, 46
Team 21: 26, 86, 92, 100
Team 22: 27, 49, 74, 78
Team 23: 28, 33, 57, 69
Team 24: 32, 54, 75, 102
Team 25: 39, 50, 60, 72
Team 26: 47, 58, 77, 88
Round 6
Team 1: 0, 39, 52, 78
Team 2: 1, 23, 80, 85
Team 3: 2, 54, 62, 103
Team 4: 3, 18, 37, 89
Team 5: 4, 27, 72, 87
Team 6: 5, 20, 42, 58
Team 7: 6, 14, 77, 101
Team 8: 7, 10, 30, 67
Team 9: 8, 35, 41, 82
Team 10: 9, 16, 46, 79
Team 11: 11, 24, 33, 76
Team 12: 12, 25, 50, 83
Team 13: 13, 61, 90, 93
Team 14: 15, 17, 59, 84
Team 15: 19, 63, 69, 92
Team 16: 21, 51, 96, 100
Team 17: 22, 74, 91, 102
Team 18: 26, 53, 95, 97
Team 19: 28, 45, 55, 56
Team 20: 29, 32, 70, 94
Team 21: 31, 43, 64, 99
Team 22: 34, 60, 71, 73
Team 23: 36, 47, 48, 66
Team 24: 38, 68, 81, 88
Team 25: 40, 57, 86, 98
Team 26: 44, 49, 65, 75
Round 7
Team 1: 0, 5, 75, 93
Team 2: 1, 15, 50, 66
Team 3: 2, 57, 90, 94
Team 4: 3, 10, 56, 85
Team 5: 4, 19, 29, 82
Team 6: 6, 53, 68, 96
Team 7: 7, 46, 63, 76
Team 8: 8, 23, 37, 61
Team 9: 9, 30, 89, 99
Team 10: 11, 13, 52, 95
Team 11: 12, 22, 28, 54
Team 12: 14, 17, 49, 55
Team 13: 16, 38, 69, 91
Team 14: 18, 27, 62, 86
Team 15: 20, 44, 60, 64
Team 16: 21, 32, 36, 80
Team 17: 24, 47, 78, 87
Team 18: 25, 41, 74, 84
Team 19: 26, 34, 51, 79
Team 20: 31, 39, 59, 98
Team 21: 33, 42, 77, 97
Team 22: 35, 40, 72, 88
Team 23: 43, 58, 71, 102
Team 24: 45, 65, 73, 100
Team 25: 48, 83, 92, 103
Team 26: 67, 70, 81, 101
================================================================
Solved # rounds = 8 in 36.92s
Round 1
Team 1: 0, 1, 2, 3
Team 2: 4, 5, 6, 7
Team 3: 8, 9, 10, 11
Team 4: 12, 13, 14, 15
Team 5: 16, 17, 18, 19
Team 6: 20, 21, 22, 23
Team 7: 24, 25, 26, 27
Team 8: 28, 29, 30, 31
Team 9: 32, 33, 34, 35
Team 10: 36, 37, 38, 39
Team 11: 40, 41, 42, 43
Team 12: 44, 45, 46, 47
Team 13: 48, 49, 50, 51
Team 14: 52, 53, 54, 55
Team 15: 56, 57, 58, 59
Team 16: 60, 61, 62, 63
Team 17: 64, 65, 66, 67
Team 18: 68, 69, 70, 71
Team 19: 72, 73, 74, 75
Team 20: 76, 77, 78, 79
Team 21: 80, 81, 82, 83
Team 22: 84, 85, 86, 87
Team 23: 88, 89, 90, 91
Team 24: 92, 93, 94, 95
Team 25: 96, 97, 98, 99
Team 26: 100, 101, 102, 103
Round 2
Team 1: 0, 21, 57, 64
Team 2: 1, 34, 36, 65
Team 3: 2, 11, 37, 48
Team 4: 3, 33, 41, 78
Team 5: 4, 14, 42, 94
Team 6: 5, 39, 88, 100
Team 7: 6, 80, 90, 102
Team 8: 7, 45, 71, 86
Team 9: 8, 19, 74, 98
Team 10: 9, 40, 76, 87
Team 11: 10, 27, 29, 53
Team 12: 12, 62, 66, 91
Team 13: 13, 18, 20, 92
Team 14: 15, 35, 69, 95
Team 15: 16, 31, 56, 84
Team 16: 17, 22, 67, 85
Team 17: 23, 43, 51, 60
Team 18: 24, 50, 73, 97
Team 19: 25, 32, 59, 68
Team 20: 26, 58, 93, 101
Team 21: 28, 52, 70, 82
Team 22: 30, 44, 72, 77
Team 23: 38, 49, 63, 103
Team 24: 46, 75, 81, 99
Team 25: 47, 54, 83, 96
Team 26: 55, 61, 79, 89
Round 3
Team 1: 0, 19, 27, 55
Team 2: 1, 25, 79, 96
Team 3: 2, 63, 64, 73
Team 4: 3, 49, 76, 86
Team 5: 4, 31, 53, 78
Team 6: 5, 26, 41, 59
Team 7: 6, 13, 16, 71
Team 8: 7, 43, 74, 93
Team 9: 8, 39, 47, 75
Team 10: 9, 29, 69, 100
Team 11: 10, 17, 35, 54
Team 12: 11, 21, 82, 88
Team 13: 12, 18, 45, 103
Team 14: 14, 20, 36, 98
Team 15: 15, 46, 77, 92
Team 16: 22, 44, 48, 87
Team 17: 23, 30, 32, 57
Team 18: 24, 58, 60, 90
Team 19: 28, 65, 81, 91
Team 20: 33, 62, 89, 94
Team 21: 34, 50, 56, 67
